Ledu/umd/cs/findbugs/io/IO;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/PropertyBundle.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/classfile/impl/ZipInputStreamCodeBase.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/ba/SourceFinder.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/classfile/engine/ClassDataAnalysisEngine.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/classfile/impl/ClassPathBuilder.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/classfile/impl/NestedZipFileCodeBase.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/PluginLoader.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/SystemProperties.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/classfile/impl/SingleFileCodeBase.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/io/IOTest.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/io/IO.java;,ClassName,IO,"public class IO {
    static ThreadLocal<byte[]> myByteBuf = new ThreadLocal<byte[]>() {
        @Override
        protected byte[] initialValue() {
            return new byte[4096];",io,input output
Ledu/umd/cs/findbugs/props/WarningPropertySet;.computePriority(I)I#0#0#adj,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/props/WarningPropertySet.java;,VariableName,adj,"int priority = basePriority;
        if (!relaxedReporting) {
            for (T warningProperty : map.keySet()) {
                PriorityAdjustment adj = warningProperty.getPriorityAdjustment();
                if (adj == PriorityAdjustment.PEGGED_HIGH) {
                    peggedHigh = true;
                    priority--;",adj,adjustment
Ledu/umd/cs/findbugs/SortedBugCollection;.getSummaryHTML()Ljava/lang/String;|Ljava/io/IOException;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/SortedBugCollection.java;,MethodName,getSummaryHTML,"public String getSummaryHTML() throws IOException {
        if (summaryHTML == null) {
            try {
                StringWriter writer = new StringWriter();",html,hypertext markup language
Ledu/umd/cs/findbugs/SortedBugCollection;.wrapGzip(Ljava/io/InputStream;Ljava/lang/Object;)Ljava/io/InputStream;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/SortedBugCollection.java;,MethodName,wrapGzip,"public InputStream wrapGzip(InputStream in, Object source) {
        try {
            if (source instanceof File) {
                File f = (File) source;",gzip,gnu zip
Ledu/umd/cs/findbugs/SortedBugCollection;.checkInputStream(Ljava/io/InputStream;)V|Ljava/io/IOException;#isEOF,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/SortedBugCollection.java;,VariableName,isEOF,"byte[] buf = new byte[200];
        in.mark(buf.length);

        int numRead = 0;

        boolean isEOF = false;
        while (numRead < buf.length && !isEOF) {
            int n = in.read(buf, numRead, buf.length - numRead);
            if (n < 0) {",eof,end of file
Ledu/umd/cs/findbugs/SortedBugCollection;.cloneAll(Ljava/util/Collection<Ledu/umd/cs/findbugs/BugInstance;>;Ljava/util/Collection<Ledu/umd/cs/findbugs/BugInstance;>;)V#dest#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/SortedBugCollection.java;,ParameterName,dest,"* @param dest
     *            the destination Collection
     * @param source
     *            the source Collection
     */
    public static void cloneAll(Collection<BugInstance> dest, Collection<BugInstance> source) {
        for (BugInstance obj : source) {
            dest.add((BugInstance) obj.clone());",dest,destination
Ledu/umd/cs/findbugs/sourceViewer/NavigableTextPane;.scrollLineToVisibleImpl(II)V#0#1#ble,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/sourceViewer/NavigableTextPane.java;,VariableName,ble," }
            return element.getStartOffset();
        } catch (ArrayIndexOutOfBoundsException aioobe) {
            BadLocationException ble = new BadLocationException(""line "" + line + "" does not exist"", -line);
            ble.initCause(aioobe);
            throw ble;",ble,badlocationexception
Ledu/umd/cs/findbugs/SwitchHandler$SwitchDetails;.swOffsets)[I,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/SwitchHandler.java;,FieldName,swOffsets,"public static class SwitchDetails {
        final int switchPC;

        final int[] swOffsets;

        final int defaultOffset;
        final int maxOffset;

        int nextOffset;",sw,switch
Ledu/umd/cs/findbugs/TextUICommandLine;.addAuxClassPathEntries(Ljava/lang/String;)V#tok,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/TextUICommandLine.java;,VariableName,tok,"// Explicitly enable or disable the selected detectors.
            StringTokenizer tok = new StringTokenizer(argument, "","");
            while (tok.hasMoreTokens()) {
                String visitorName = tok.nextToken().trim();
                DetectorFactory factory = DetectorFactoryCollection.instance().getFactory(visitorName);",tok,tokenizer
Ledu/umd/cs/findbugs/TextUIProgressCallback;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/TextUIProgressCallback.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/TextUICommandLine.java;,ClassName,TextUIProgressCallback,"public class TextUIProgressCallback implements FindBugsProgress {
    private final PrintStream out;

    private int goal;

    private int count;",ui,user interface
Ledu/umd/cs/findbugs/tools/FilterAndCombineBitfieldPropertyDatabase;.process(Ljava/io/InputStream;Ljava/util/Map<Ljava/lang/String;Ljava/lang/Integer;>;Ljava/util/Map<Ljava/lang/String;Ljava/lang/Integer;>;)V|Ljava/io/UnsupportedEncodingException;|Ljava/io/IOException;#p,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/tools/FilterAndCombineBitfieldPropertyDatabase.java;,VariableName,p,"private static void process(@WillClose InputStream inSource, Map<String, Integer> properties, Map<String, Integer> accessFlags)
            throws UnsupportedEncodingException, IOException {
        BufferedReader in = new BufferedReader(Util.getReader(inSource));
        Pattern p = Pattern.compile(""^(([^,]+),.+),([0-9]+)\\|([0-9]+)$"");
        try {
            while (true) {
                String s = in.readLine();",p,pattern
Ledu/umd/cs/findbugs/tools/FilterAndCombineBitfieldPropertyDatabase;.process(Ljava/io/InputStream;Ljava/util/Map<Ljava/lang/String;Ljava/lang/Integer;>;Ljava/util/Map<Ljava/lang/String;Ljava/lang/Integer;>;)V|Ljava/io/UnsupportedEncodingException;|Ljava/io/IOException;#0#0#0#0#accFlags,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/tools/FilterAndCombineBitfieldPropertyDatabase.java;,VariableName,accFlags," if (getStatus(className) == Status.UNEXPOSED) {
                        continue;
                    }
                    int accFlags = Integer.parseInt(m.group(3));
                    int bits = Integer.parseInt(m.group(4));
                    if ((accFlags & FLAGS) != 0) {
                        accessFlags.put(key, accFlags);",acc,accumulator
Ledu/umd/cs/findbugs/tools/xml/CheckMessages$XMLFile;.xpathIterator(Ljava/lang/String;)Ljava/util/Iterator<LNode;>;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/tools/xml/CheckMessages.java;,MethodName,xpathIterator,"       /**
         * Get iterator over Nodes selected by given XPath expression.
         */
        @SuppressWarnings(""unchecked"")
        public Iterator<Node> xpathIterator(String xpath) {
            List<Node> nodes = XMLUtil.selectNodes(document, xpath);
            return nodes.iterator();
        }",xpath,XML Path Language
Ledu/umd/cs/findbugs/tools/xml/CheckMessages$XMLFile;.checkAttribute(LNode;Ljava/lang/String;)LAttribute;|LDocumentException;#attrName#0#1,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/tools/xml/CheckMessages.java;,ParameterName,attrName,"public Attribute checkAttribute(Node node, String attrName) throws DocumentException {
            if (!(node instanceof Element)) {
                throw new CheckMessagesException(""Node is not an element"", this, node);
            }",attr,attribute
Ledu/umd/cs/findbugs/updates/UpdateChecker;.ENV_FB_NO_UPDATE_CHECKS)Z,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/updates/UpdateChecker.java;,FieldName,ENV_FB_NO_UPDATE_CHECKS,"private static final Logger LOGGER = Logger.getLogger(UpdateChecker.class.getName());
    private static final String KEY_DISABLE_ALL_UPDATE_CHECKS = ""noUpdateChecks"";
    private static final String KEY_REDIRECT_ALL_UPDATE_CHECKS = ""redirectUpdateChecks"";
    private static final boolean ENV_FB_NO_UPDATE_CHECKS = System.getenv(""FB_NO_UPDATE_CHECKS"") != null;

    private final UpdateCheckCallback dfc;
    private final List<PluginUpdate> pluginUpdates = new CopyOnWriteArrayList<PluginUpdate>();",env,environment
Ledu/umd/cs/findbugs/updates/UpdateChecker;.main([Ljava/lang/String;)V|Ljava/lang/Exception;#dfc,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/updates/UpdateChecker.java;,VariableName,dfc,"private static final String KEY_DISABLE_ALL_UPDATE_CHECKS = ""noUpdateChecks"";
    private static final String KEY_REDIRECT_ALL_UPDATE_CHECKS = ""redirectUpdateChecks"";
    private static final boolean ENV_FB_NO_UPDATE_CHECKS = System.getenv(""FB_NO_UPDATE_CHECKS"") != null;

    private final UpdateCheckCallback dfc;
    private final List<PluginUpdate> pluginUpdates = new CopyOnWriteArrayList<PluginUpdate>();

    public UpdateChecker(UpdateCheckCallback dfc) {
        this.dfc = dfc;",dfc,detector factory collection
Ledu/umd/cs/findbugs/util/RegexStringMatcher;.(Ljava/lang/String;)V#patStr#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/util/RegexStringMatcher.java;,ParameterName,patStr,"     * @param patStr
     *            a String defining the regular expression pattern to match
     */
    public RegexStringMatcher(String patStr) {
        pattern = Pattern.compile(patStr);
    }",str,string
Ledu/umd/cs/findbugs/util/Strings;.unescapeXml(Ljava/lang/String;)Ljava/lang/String;#0#0#0#1#nfe,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/util/Strings.java;,VariableName,nfe,"try {
                    escapeCode = Integer.parseInt(digits, 16);
                } catch (NumberFormatException nfe) {
                    /*
                     * the static regular expression string should guarantee
                     * that this exception is never thrown
                     */
                    System.err.println(""Impossible error: escape sequence '"" + digits + ""' is not a valid hex number!  ""
                            + ""Exception: "" + nfe.toString());",nfe,number format exception
Ledu/umd/cs/findbugs/util/TestDesktopIntegration;.()V#4#3#0#c,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/util/TestDesktopIntegration.java;,VariableName,c,"try {
                    URL u = new URL(sampleURL);
                    writer.println(""Checking access to "" + u);
                    URLConnection c = u.openConnection();
                    writer.println(""Content type: "" + c.getContentType());
                    writer.println(""Content length: "" + c.getContentLength());
                } catch (Throwable e) {",c,connection
Ljava/sql/SQLException;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/util/Util.java;,ClassName,SQLException,"        try {
            if (c != null) {
                c.close();
            }
        } catch (SQLException e) {
            assert true;
        }
    }",sql,structured query language
Ledu/umd/cs/findbugs/VersionInsensitiveBugComparator;.interestingNext(Ljava/util/Iterator<Ledu/umd/cs/findbugs/BugAnnotation;>;)Z#0#a,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/VersionInsensitiveBugComparator.java;,VariableName,a,"
    private boolean interestingNext(Iterator<BugAnnotation> i) {
        while (i.hasNext()) {
            BugAnnotation a = i.next();
            if (isBoring(a)) {
                continue;
            }",a,annotation
Ledu/umd/cs/findbugs/visitclass/AnnotationVisitor;.getAnnotationParameterAsString(Ljava/util/Map<Ljava/lang/String;LElementValue;>;Ljava/lang/String;)Ljava/lang/String;#0#0#ev,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/visitclass/AnnotationVisitor.java;,VariableName,ev,"    protected static String getAnnotationParameterAsString(Map<String, ElementValue> map, String parameter) {
        try {
            ElementValue ev = map.get(parameter);

            if (ev instanceof SimpleElementValue) {
                return ((SimpleElementValue) ev).getValueString();
            }",ev,element value
Ledu/umd/cs/findbugs/workflow/Churn;.dump(Ljava/io/PrintStream;)V#0#t,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/workflow/Churn.java;,VariableName,t,"
            }            } else if (first != 0) {
                int lifespan = (int) (bugCollection.getSequenceNumber() - first + 1);
                for (int t = 1; t < lifespan; t++) {
                    aliveAt[t]++;
                }
            }",t,temporary
Ledu/umd/cs/findbugs/workflow/Churn;.dump(Ljava/io/PrintStream;)V#1#0#d,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/workflow/Churn.java;,VariableName,d,"        double highFixRate = fixRate + 0.05;
        double lowFixRate = fixRate - 0.05;
        for (Map.Entry<String, Data> e : data.entrySet()) {
            Data d = e.getValue();
            int total = d.persist + d.fixed;
            if (total < 2) {
                continue;",d,data
Ledu/umd/cs/findbugs/workflow/CountClassVersions;.readFrom(Ljava/io/Reader;)Ljava/util/List<Ljava/lang/String;>;|Ljava/io/IOException;#r#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/workflow/CountClassVersions.java;,ParameterName,r,"
    public static List<String> readFromStandardInput() throws IOException {
        return readFrom(UserTextFile.reader(System.in));
    }

    public static List<String> readFrom(Reader r) throws IOException {
        BufferedReader in = new BufferedReader(r);
        List<String> lst = new LinkedList<String>();
        while (true) {",r,reader
Ledu/umd/cs/findbugs/workflow/CountClassVersions;.main([Ljava/lang/String;)V|Ljava/lang/Exception;#0#0#0#0#0#0#e,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/workflow/CountClassVersions.java;,VariableName,e,"            try (ZipFile zipInputFile = new ZipFile(f)){
                for (Enumeration<? extends ZipEntry> e = zipInputFile.entries(); e.hasMoreElements();) {
                    ZipEntry ze = e.nextElement();

                    if (ze == null) {
                        break;",e,exception
Ledu/umd/cs/findbugs/workflow/CountClassVersions;.main([Ljava/lang/String;)V|Ljava/lang/Exception;#0#0#0#0#0#0#e,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/workflow/CountClassVersions.java;,VariableName,e,"try (ZipFile zipInputFile = new ZipFile(f)){
                for (Enumeration<? extends ZipEntry> e = zipInputFile.entries(); e.hasMoreElements();) {
                    ZipEntry ze = e.nextElement();

                    if (ze == null) {
                        break;",e,enumeration
Ledu/umd/cs/findbugs/workflow/Filter$FilterCommandLine;.maxAge)I,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/workflow/Filter.java;,FieldName,maxAge,"
        public boolean removedCodeSpecified = false;

        public boolean dontUpdateStats = false;

        public boolean dontUpdateStatsSpecified = false;

        public int maxAge = 0;

        public boolean maxAgeSpecified = false;

        public boolean withMessagesSpecified = false;

        public boolean withMessages = false;",max,maximum
Ledu/umd/cs/findbugs/workflow/ListErrors;.main([Ljava/lang/String;)V|Ljava/lang/Exception;#0#0#msg,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/workflow/ListErrors.java;,VariableName,msg,"        SortedBugCollection bugCollection = new SortedBugCollection();
        bugCollection.readXML(args[0]);
        for (AnalysisError e : bugCollection.getErrors()) {
            String msg = e.getExceptionMessage();
            if (msg != null && msg.trim().length() > 0) {
                System.out.println(e.getMessage() + "" : "" + msg);
            } else {",msg,message
Ledu/umd/cs/findbugs/workflow/MineBugHistory;.print(IZLjava/io/PrintStream;Ljava/lang/Object;)V#padLen,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/findbug/src/edu/umd/cs/findbugs/workflow/MineBugHistory.java;,VariableName,padLen,"     */
    private static void print(int width, boolean alignRight, PrintStream out, Object obj) {
        String s = String.valueOf(obj);
        int padLen = width - s.length();
        if (alignRight) {
            pad(padLen, out);
        }",len,length
